#RIC,Date,Price,Volume,Value,Signal
CBA.AX,07-12-2010,49.76,100,4976.0,B
CBA.AX,08-12-2010,49.6,100,4960.0,S
CBA.AX,09-12-2010,50.24,100,5024.0,B
CBA.AX,14-12-2010,50.65,100,5065.0,S
CBA.AX,20-12-2010,50.73,100,5073.0,B
CBA.AX,22-12-2010,50.87,100,5087.0,S
CBA.AX,23-12-2010,51.25,100,5125.0,B
CBA.AX,31-12-2010,50.77,100,5077.0,S
CBA.AX,07-01-2011,49.89,100,4989.0,B
CBA.AX,17-01-2011,51.0,100,5100.0,S
CBA.AX,18-01-2011,51.44,100,5144.0,B
CBA.AX,19-01-2011,51.76,100,5176.0,S
CBA.AX,21-01-2011,51.66,100,5166.0,B
CBA.AX,28-01-2011,52.4,100,5240.0,S
CBA.AX,03-02-2011,52.59,100,5259.0,B
CBA.AX,11-02-2011,55.12,100,5512.0,S
CBA.AX,17-02-2011,53.99,100,5399.0,B
CBA.AX,22-02-2011,53.21,100,5321.0,S
CBA.AX,25-02-2011,53.09,100,5309.0,B
CBA.AX,03-03-2011,52.11,100,5211.0,S
CBA.AX,04-03-2011,52.65,100,5265.0,B
CBA.AX,07-03-2011,51.69,100,5169.0,S
CBA.AX,08-03-2011,51.81,100,5181.0,B
CBA.AX,10-03-2011,51.3,100,5130.0,S
CBA.AX,11-03-2011,50.86,100,5086.0,B
CBA.AX,14-03-2011,50.58,100,5058.0,S
CBA.AX,16-03-2011,50.0,100,5000.0,B
CBA.AX,28-03-2011,51.74,100,5174.0,S
CBA.AX,30-03-2011,52.53,100,5253.0,B
CBA.AX,31-03-2011,52.4,100,5240.0,S
CBA.AX,01-04-2011,52.74,100,5274.0,B
CBA.AX,04-04-2011,52.44,100,5244.0,S
CBA.AX,08-04-2011,53.1,100,5310.0,B
CBA.AX,12-04-2011,52.54,100,5254.0,S
CBA.AX,18-04-2011,52.53,100,5253.0,B
CBA.AX,19-04-2011,52.01,100,5201.0,S
CBA.AX,20-04-2011,52.67,100,5267.0,B
CBA.AX,27-04-2011,53.07,100,5307.0,S
CBA.AX,28-04-2011,53.66,100,5366.0,B
CBA.AX,29-04-2011,53.71,100,5371.0,S
CBA.AX,09-05-2011,52.65,100,5265.0,B
CBA.AX,12-05-2011,51.7,100,5170.0,S
CBA.AX,18-05-2011,51.8,100,5180.0,B
CBA.AX,23-05-2011,51.42,100,5142.0,S
CBA.AX,26-05-2011,50.4,100,5040.0,B
CBA.AX,01-06-2011,50.36,100,5036.0,S
CBA.AX,03-06-2011,49.51,100,4951.0,B
CBA.AX,16-06-2011,49.26,100,4926.0,S
CBA.AX,17-06-2011,49.52,100,4952.0,B
CBA.AX,20-06-2011,49.5,100,4950.0,S
CBA.AX,21-06-2011,50.26,100,5026.0,B
CBA.AX,23-06-2011,50.49,100,5049.0,S
CBA.AX,24-06-2011,51.13,100,5113.0,B
CBA.AX,27-06-2011,50.45,100,5045.0,S
CBA.AX,29-06-2011,51.37,100,5137.0,B
CBA.AX,04-07-2011,52.06,100,5206.0,S
CBA.AX,07-07-2011,51.39,100,5139.0,B
CBA.AX,11-07-2011,50.55,100,5055.0,S
CBA.AX,15-07-2011,49.02,100,4902.0,B
CBA.AX,19-07-2011,48.55,100,4855.0,S
CBA.AX,20-07-2011,49.55,100,4955.0,B
CBA.AX,25-07-2011,49.54,100,4954.0,S
CBA.AX,29-07-2011,49.27,100,4927.0,B
CBA.AX,02-08-2011,49.42,100,4942.0,S
CBA.AX,09-08-2011,47.28,100,4728.0,B
CBA.AX,15-08-2011,47.38,100,4738.0,S
CBA.AX,17-08-2011,47.4,100,4740.0,B
CBA.AX,19-08-2011,45.96,100,4596.0,S
CBA.AX,22-08-2011,45.9,100,4590.0,B
CBA.AX,24-08-2011,46.71,100,4671.0,S
CBA.AX,25-08-2011,47.49,100,4749.0,B
CBA.AX,29-08-2011,47.96,100,4796.0,S
CBA.AX,30-08-2011,47.93,100,4793.0,B
CBA.AX,31-08-2011,48.22,100,4822.0,S
CBA.AX,07-09-2011,47.49,100,4749.0,B
CBA.AX,12-09-2011,45.45,100,4545.0,S
CBA.AX,15-09-2011,44.76,100,4476.0,B
CBA.AX,19-09-2011,44.95,100,4495.0,S
CBA.AX,20-09-2011,44.37,100,4437.0,B
CBA.AX,21-09-2011,43.95,100,4395.0,S
CBA.AX,23-09-2011,43.33,100,4333.0,B
CBA.AX,29-09-2011,45.51,100,4551.0,S
CBA.AX,06-10-2011,45.4,100,4540.0,B
CBA.AX,12-10-2011,47.46,100,4746.0,S
CBA.AX,17-10-2011,48.31,100,4831.0,B
CBA.AX,18-10-2011,47.45,100,4745.0,S
CBA.AX,19-10-2011,48.01,100,4801.0,B
CBA.AX,20-10-2011,47.72,100,4772.0,S
CBA.AX,24-10-2011,48.78,100,4878.0,B
CBA.AX,25-10-2011,48.72,100,4872.0,S
CBA.AX,26-10-2011,49.11,100,4911.0,B
CBA.AX,28-10-2011,49.96,100,4996.0,S
CBA.AX,04-11-2011,49.03,100,4903.0,B
CBA.AX,10-11-2011,48.83,100,4883.0,S
CBA.AX,11-11-2011,49.59,100,4959.0,B
CBA.AX,15-11-2011,49.15,100,4915.0,S
CBA.AX,16-11-2011,48.62,100,4862.0,B
CBA.AX,17-11-2011,48.61,100,4861.0,S
CBA.AX,21-11-2011,47.55,100,4755.0,B
CBA.AX,23-11-2011,46.27,100,4627.0,S
CBA.AX,24-11-2011,46.6,100,4660.0,B
CBA.AX,25-11-2011,45.39,100,4539.0,S
CBA.AX,28-11-2011,46.89,100,4689.0,B
CBA.AX,30-11-2011,47.4,100,4740.0,S
CBA.AX,01-12-2011,48.6,100,4860.0,B
CBA.AX,02-12-2011,49.55,100,4955.0,S
CBA.AX,12-12-2011,49.83,100,4983.0,B
CBA.AX,13-12-2011,49.35,100,4935.0,S
CBA.AX,14-12-2011,49.38,100,4938.0,B
CBA.AX,16-12-2011,49.13,100,4913.0,S
CBA.AX,21-12-2011,49.34,100,4934.0,B
CBA.AX,22-12-2011,49.32,100,4932.0,S
CBA.AX,23-12-2011,49.81,100,4981.0,B
CBA.AX,28-12-2011,49.31,100,4931.0,S
CBA.AX,04-01-2012,49.99,100,4999.0,B
CBA.AX,05-01-2012,49.65,100,4965.0,S
CBA.AX,11-01-2012,49.94,100,4994.0,B
CBA.AX,16-01-2012,49.51,100,4951.0,S
CBA.AX,20-01-2012,49.83,100,4983.0,B
CBA.AX,23-01-2012,49.74,100,4974.0,S
CBA.AX,25-01-2012,51.0,100,5100.0,B
CBA.AX,31-01-2012,50.66,100,5066.0,S
CBA.AX,06-02-2012,50.84,100,5084.0,B
CBA.AX,08-02-2012,50.32,100,5032.0,S
CBA.AX,13-02-2012,50.29,100,5029.0,B
CBA.AX,17-02-2012,49.68,100,4968.0,S
CBA.AX,22-02-2012,49.64,100,4964.0,B
CBA.AX,27-02-2012,49.44,100,4944.0,S
CBA.AX,29-02-2012,49.43,100,4943.0,B
CBA.AX,01-03-2012,49.06,100,4906.0,S
CBA.AX,02-03-2012,49.12,100,4912.0,B
CBA.AX,06-03-2012,48.58,100,4858.0,S
CBA.AX,08-03-2012,48.04,100,4804.0,B
CBA.AX,19-03-2012,49.03,100,4903.0,S
CBA.AX,22-03-2012,49.02,100,4902.0,B
CBA.AX,30-03-2012,50.1,100,5010.0,S
CBA.AX,05-04-2012,50.06,100,5006.0,B
CBA.AX,11-04-2012,49.6,100,4960.0,S
CBA.AX,12-04-2012,49.76,100,4976.0,B
CBA.AX,19-04-2012,50.78,100,5078.0,S
CBA.AX,20-04-2012,50.94,100,5094.0,B
CBA.AX,24-04-2012,51.15,100,5115.0,S
CBA.AX,26-04-2012,51.66,100,5166.0,B
CBA.AX,27-04-2012,51.59,100,5159.0,S
CBA.AX,30-04-2012,51.97,100,5197.0,B
CBA.AX,02-05-2012,52.68,100,5268.0,S
CBA.AX,10-05-2012,51.9,100,5190.0,B
CBA.AX,16-05-2012,51.77,100,5177.0,S
CBA.AX,21-05-2012,49.64,100,4964.0,B
CBA.AX,25-05-2012,48.72,100,4872.0,S
CBA.AX,28-05-2012,49.28,100,4928.0,B
CBA.AX,01-06-2012,49.69,100,4969.0,S
CBA.AX,05-06-2012,50.0,100,5000.0,B
CBA.AX,12-06-2012,50.82,100,5082.0,S
CBA.AX,15-06-2012,50.89,100,5089.0,B
CBA.AX,21-06-2012,51.78,100,5178.0,S
CBA.AX,27-06-2012,52.15,100,5215.0,B
CBA.AX,03-07-2012,53.32,100,5332.0,S
CBA.AX,13-07-2012,53.77,100,5377.0,B
CBA.AX,20-07-2012,55.12,100,5512.0,S
CBA.AX,26-07-2012,55.41,100,5541.0,B
CBA.AX,01-08-2012,57.27,100,5727.0,S
CBA.AX,07-08-2012,56.82,100,5682.0,B
CBA.AX,10-08-2012,55.94,100,5594.0,S
CBA.AX,15-08-2012,56.05,100,5605.0,B
CBA.AX,20-08-2012,55.8,100,5580.0,S
CBA.AX,24-08-2012,54.9,100,5490.0,B
CBA.AX,27-08-2012,54.64,100,5464.0,S
CBA.AX,28-08-2012,54.41,100,5441.0,B
CBA.AX,04-09-2012,54.63,100,5463.0,S
CBA.AX,05-09-2012,54.55,100,5455.0,B
CBA.AX,06-09-2012,54.72,100,5472.0,S
CBA.AX,10-09-2012,54.48,100,5448.0,B
CBA.AX,11-09-2012,54.18,100,5418.0,S
CBA.AX,12-09-2012,55.06,100,5506.0,B
CBA.AX,18-09-2012,55.29,100,5529.0,S
CBA.AX,26-09-2012,55.37,100,5537.0,B
CBA.AX,03-10-2012,56.0,100,5600.0,S
CBA.AX,04-10-2012,56.55,100,5655.0,B
CBA.AX,08-10-2012,56.59,100,5659.0,S
CBA.AX,12-10-2012,56.85,100,5685.0,B
CBA.AX,19-10-2012,56.84,100,5684.0,S
CBA.AX,23-10-2012,57.1,100,5710.0,B
CBA.AX,26-10-2012,56.85,100,5685.0,S
CBA.AX,30-10-2012,57.31,100,5731.0,B
CBA.AX,05-11-2012,57.4,100,5740.0,S
CBA.AX,07-11-2012,57.8,100,5780.0,B
CBA.AX,13-11-2012,58.7,100,5870.0,S
CBA.AX,19-11-2012,58.15,100,5815.0,B
CBA.AX,20-11-2012,57.91,100,5791.0,S
CBA.AX,21-11-2012,57.88,100,5788.0,B
CBA.AX,28-11-2012,58.98,100,5898.0,S
CBA.AX,03-12-2012,60.81,100,6081.0,B
CBA.AX,06-12-2012,60.36,100,6036.0,S
CBA.AX,10-12-2012,60.9,100,6090.0,B
CBA.AX,13-12-2012,61.28,100,6128.0,S
CBA.AX,14-12-2012,61.66,100,6166.0,B
CBA.AX,17-12-2012,61.29,100,6129.0,S
CBA.AX,18-12-2012,61.45,100,6145.0,B
CBA.AX,31-12-2012,62.18,100,6218.0,S
CBA.AX,03-01-2013,63.24,100,6324.0,B
CBA.AX,07-01-2013,62.6,100,6260.0,S
CBA.AX,11-01-2013,61.38,100,6138.0,B
CBA.AX,18-01-2013,62.46,100,6246.0,S
CBA.AX,24-01-2013,63.24,100,6324.0,B
CBA.AX,31-01-2013,64.45,100,6445.0,S
CBA.AX,06-02-2013,64.63,100,6463.0,B
CBA.AX,07-02-2013,64.7,100,6470.0,S
CBA.AX,08-02-2013,64.83,100,6483.0,B
CBA.AX,14-02-2013,66.9,100,6690.0,S
CBA.AX,20-02-2013,66.85,100,6685.0,B
CBA.AX,21-02-2013,64.81,100,6481.0,S
CBA.AX,22-02-2013,65.55,100,6555.0,B
CBA.AX,26-02-2013,65.47,100,6547.0,S
CBA.AX,27-02-2013,66.01,100,6601.0,B
CBA.AX,04-03-2013,67.12,100,6712.0,S
CBA.AX,05-03-2013,68.68,100,6868.0,B
CBA.AX,06-03-2013,69.31,100,6931.0,S
CBA.AX,08-03-2013,69.83,100,6983.0,B
CBA.AX,11-03-2013,70.13,100,7013.0,S
CBA.AX,15-03-2013,70.18,100,7018.0,B
CBA.AX,18-03-2013,69.22,100,6922.0,S
CBA.AX,19-03-2013,69.18,100,6918.0,B
CBA.AX,21-03-2013,68.65,100,6865.0,S
CBA.AX,22-03-2013,68.63,100,6863.0,B
CBA.AX,26-03-2013,68.31,100,6831.0,S
CBA.AX,27-03-2013,68.38,100,6838.0,B
CBA.AX,28-03-2013,68.01,100,6801.0,S
CBA.AX,02-04-2013,68.95,100,6895.0,B
CBA.AX,04-04-2013,68.1,100,6810.0,S
CBA.AX,09-04-2013,67.96,100,6796.0,B
CBA.AX,10-04-2013,67.3,100,6730.0,S
CBA.AX,11-04-2013,68.05,100,6805.0,B
CBA.AX,15-04-2013,68.51,100,6851.0,S
CBA.AX,16-04-2013,68.14,100,6814.0,B
CBA.AX,18-04-2013,69.0,100,6900.0,S
CBA.AX,22-04-2013,69.33,100,6933.0,B
CBA.AX,23-04-2013,70.01,100,7001.0,S
CBA.AX,24-04-2013,71.7,100,7170.0,B
CBA.AX,26-04-2013,70.84,100,7084.0,S
CBA.AX,30-04-2013,73.45,100,7345.0,B
CBA.AX,01-05-2013,72.95,100,7295.0,S
CBA.AX,02-05-2013,72.5,100,7250.0,B
CBA.AX,03-05-2013,71.06,100,7106.0,S
CBA.AX,08-05-2013,71.23,100,7123.0,B
CBA.AX,10-05-2013,70.57,100,7057.0,S
CBA.AX,13-05-2013,71.14,100,7114.0,B
CBA.AX,20-05-2013,73.49,100,7349.0,S
CBA.AX,27-05-2013,68.19,100,6819.0,B
CBA.AX,03-06-2013,66.92,100,6692.0,S
CBA.AX,04-06-2013,67.15,100,6715.0,B
CBA.AX,05-06-2013,66.25,100,6625.0,S
CBA.AX,06-06-2013,66.11,100,6611.0,B
CBA.AX,07-06-2013,65.02,100,6502.0,S
CBA.AX,12-06-2013,65.12,100,6512.0,B
CBA.AX,19-06-2013,68.36,100,6836.0,S
CBA.AX,25-06-2013,66.12,100,6612.0,B
CBA.AX,01-07-2013,67.53,100,6753.0,S
CBA.AX,05-07-2013,68.99,100,6899.0,B
CBA.AX,08-07-2013,68.99,100,6899.0,S
CBA.AX,09-07-2013,70.14,100,7014.0,B
CBA.AX,12-07-2013,70.97,100,7097.0,S
CBA.AX,16-07-2013,71.75,100,7175.0,B
CBA.AX,17-07-2013,71.21,100,7121.0,S
CBA.AX,18-07-2013,71.74,100,7174.0,B
CBA.AX,19-07-2013,71.46,100,7146.0,S
CBA.AX,23-07-2013,72.39,100,7239.0,B
CBA.AX,26-07-2013,73.65,100,7365.0,S
CBA.AX,02-08-2013,73.82,100,7382.0,B
CBA.AX,06-08-2013,73.53,100,7353.0,S
CBA.AX,12-08-2013,73.82,100,7382.0,B
CBA.AX,14-08-2013,73.73,100,7373.0,S
CBA.AX,21-08-2013,71.1,100,7110.0,B
CBA.AX,28-08-2013,72.25,100,7225.0,S
CBA.AX,03-09-2013,73.55,100,7355.0,B
CBA.AX,05-09-2013,72.92,100,7292.0,S
CBA.AX,09-09-2013,73.63,100,7363.0,B
CBA.AX,12-09-2013,73.98,100,7398.0,S
CBA.AX,18-09-2013,73.98,100,7398.0,B
CBA.AX,24-09-2013,72.9,100,7290.0,S
CBA.AX,26-09-2013,73.21,100,7321.0,B
CBA.AX,30-09-2013,71.21,100,7121.0,S
CBA.AX,04-10-2013,71.76,100,7176.0,B
CBA.AX,07-10-2013,70.75,100,7075.0,S
CBA.AX,11-10-2013,72.32,100,7232.0,B
CBA.AX,17-10-2013,73.43,100,7343.0,S
CBA.AX,18-10-2013,74.17,100,7417.0,B
CBA.AX,23-10-2013,74.61,100,7461.0,S
CBA.AX,25-10-2013,76.28,100,7628.0,B
CBA.AX,29-10-2013,76.79,100,7679.0,S
CBA.AX,04-11-2013,76.1,100,7610.0,B
CBA.AX,08-11-2013,79.1,100,7910.0,S
CBA.AX,14-11-2013,77.2,100,7720.0,B
CBA.AX,20-11-2013,76.72,100,7672.0,S
CBA.AX,22-11-2013,76.49,100,7649.0,B
CBA.AX,02-12-2013,76.85,100,7685.0,S
CBA.AX,06-12-2013,75.17,100,7517.0,B
CBA.AX,12-12-2013,73.51,100,7351.0,S
CBA.AX,13-12-2013,74.2,100,7420.0,B
CBA.AX,16-12-2013,73.63,100,7363.0,S
CBA.AX,17-12-2013,73.93,100,7393.0,B
CBA.AX,27-12-2013,77.31,100,7731.0,S
CBA.AX,09-01-2014,77.98,100,7798.0,B
CBA.AX,10-01-2014,77.6,100,7760.0,S
CBA.AX,20-01-2014,75.32,100,7532.0,B
CBA.AX,23-01-2014,75.13,100,7513.0,S
CBA.AX,29-01-2014,74.92,100,7492.0,B
CBA.AX,04-02-2014,73.2,100,7320.0,S
CBA.AX,06-02-2014,73.48,100,7348.0,B
CBA.AX,12-02-2014,76.2,100,7620.0,S
CBA.AX,19-02-2014,75.0,100,7500.0,B
CBA.AX,20-02-2014,74.6,100,7460.0,S
CBA.AX,21-02-2014,75.18,100,7518.0,B
CBA.AX,25-02-2014,75.27,100,7527.0,S
CBA.AX,26-02-2014,75.49,100,7549.0,B
CBA.AX,27-02-2014,75.2,100,7520.0,S
CBA.AX,05-03-2014,75.52,100,7552.0,B
CBA.AX,10-03-2014,75.75,100,7575.0,S
CBA.AX,18-03-2014,75.19,100,7519.0,B
CBA.AX,25-03-2014,75.89,100,7589.0,S
CBA.AX,26-03-2014,76.39,100,7639.0,B
CBA.AX,27-03-2014,76.56,100,7656.0,S
CBA.AX,31-03-2014,77.44,100,7744.0,B
CBA.AX,01-04-2014,77.13,100,7713.0,S
CBA.AX,09-04-2014,77.49,100,7749.0,B
CBA.AX,11-04-2014,77.36,100,7736.0,S
CBA.AX,17-04-2014,77.57,100,7757.0,B
CBA.AX,24-04-2014,78.89,100,7889.0,S
CBA.AX,06-05-2014,79.29,100,7929.0,B
CBA.AX,07-05-2014,78.55,100,7855.0,S
CBA.AX,09-05-2014,79.5,100,7950.0,B
CBA.AX,12-05-2014,79.38,100,7938.0,S
CBA.AX,13-05-2014,79.9,100,7990.0,B
CBA.AX,16-05-2014,80.4,100,8040.0,S
CBA.AX,22-05-2014,80.65,100,8065.0,B
CBA.AX,29-05-2014,82.05,100,8205.0,S
CBA.AX,02-06-2014,82.26,100,8226.0,B
CBA.AX,03-06-2014,81.9,100,8190.0,S
CBA.AX,10-06-2014,82.42,100,8242.0,B
CBA.AX,13-06-2014,81.73,100,8173.0,S
CBA.AX,19-06-2014,82.3,100,8230.0,B
CBA.AX,20-06-2014,81.42,100,8142.0,S
CBA.AX,23-06-2014,81.79,100,8179.0,B
CBA.AX,25-06-2014,81.02,100,8102.0,S
CBA.AX,26-06-2014,82.06,100,8206.0,B
CBA.AX,27-06-2014,81.47,100,8147.0,S
CBA.AX,03-07-2014,81.55,100,8155.0,B
CBA.AX,08-07-2014,81.32,100,8132.0,S
CBA.AX,11-07-2014,81.23,100,8123.0,B
CBA.AX,17-07-2014,81.21,100,8121.0,S
CBA.AX,23-07-2014,81.56,100,8156.0,B
CBA.AX,01-08-2014,82.82,100,8282.0,S
CBA.AX,07-08-2014,81.35,100,8135.0,B
CBA.AX,08-08-2014,80.13,100,8013.0,S
CBA.AX,11-08-2014,80.41,100,8041.0,B
CBA.AX,13-08-2014,80.96,100,8096.0,S
CBA.AX,14-08-2014,81.02,100,8102.0,B
CBA.AX,18-08-2014,81.4,100,8140.0,S
CBA.AX,25-08-2014,80.51,100,8051.0,B
CBA.AX,11-09-2014,80.64,100,8064.0,S
CBA.AX,18-09-2014,77.58,100,7758.0,B
CBA.AX,22-09-2014,76.45,100,7645.0,S
CBA.AX,23-09-2014,77.3,100,7730.0,B
CBA.AX,24-09-2014,76.42,100,7642.0,S
CBA.AX,30-09-2014,75.29,100,7529.0,B
CBA.AX,06-10-2014,76.17,100,7617.0,S
CBA.AX,09-10-2014,76.23,100,7623.0,B
CBA.AX,10-10-2014,74.8,100,7480.0,S
CBA.AX,14-10-2014,74.12,100,7412.0,B
CBA.AX,21-10-2014,77.18,100,7718.0,S
CBA.AX,27-10-2014,80.02,100,8002.0,B
CBA.AX,29-10-2014,79.58,100,7958.0,S
CBA.AX,04-11-2014,80.77,100,8077.0,B
CBA.AX,06-11-2014,81.19,100,8119.0,S
CBA.AX,07-11-2014,82.76,100,8276.0,B
CBA.AX,10-11-2014,82.56,100,8256.0,S
CBA.AX,14-11-2014,81.77,100,8177.0,B
CBA.AX,17-11-2014,80.99,100,8099.0,S
CBA.AX,18-11-2014,80.95,100,8095.0,B
CBA.AX,20-11-2014,80.34,100,8034.0,S
CBA.AX,21-11-2014,80.09,100,8009.0,B
CBA.AX,28-11-2014,80.72,100,8072.0,S
CBA.AX,04-12-2014,82.08,100,8208.0,B
CBA.AX,09-12-2014,82.02,100,8202.0,S
CBA.AX,18-12-2014,81.8,100,8180.0,B
CBA.AX,23-12-2014,84.96,100,8496.0,S
CBA.AX,31-12-2014,85.65,100,8565.0,B
CBA.AX,05-01-2015,85.95,100,8595.0,S
CBA.AX,09-01-2015,86.04,100,8604.0,B
CBA.AX,14-01-2015,83.68,100,8368.0,S
CBA.AX,16-01-2015,83.57,100,8357.0,B
CBA.AX,28-01-2015,87.7,100,8770.0,S
CBA.AX,29-01-2015,88.76,100,8876.0,B
CBA.AX,30-01-2015,89.33,100,8933.0,S
CBA.AX,03-02-2015,90.4,100,9040.0,B
CBA.AX,04-02-2015,90.79,100,9079.0,S
CBA.AX,05-02-2015,93.27,100,9327.0,B
CBA.AX,06-02-2015,92.98,100,9298.0,S
CBA.AX,13-02-2015,93.15,100,9315.0,B
CBA.AX,17-02-2015,90.0,100,9000.0,S
CBA.AX,18-02-2015,90.71,100,9071.0,B
CBA.AX,19-02-2015,91.14,100,9114.0,S
CBA.AX,23-02-2015,90.41,100,9041.0,B
CBA.AX,25-02-2015,90.87,100,9087.0,S
CBA.AX,26-02-2015,90.42,100,9042.0,B
CBA.AX,03-03-2015,91.92,100,9192.0,S
CBA.AX,10-03-2015,90.68,100,9068.0,B
CBA.AX,18-03-2015,93.39,100,9339.0,S
CBA.AX,19-03-2015,95.61,100,9561.0,B
CBA.AX,23-03-2015,95.48,100,9548.0,S
ANZ.AX,12-01-2000,10.45,100,1045.0,B
ANZ.AX,13-01-2000,10.51,100,1051.0,S
ANZ.AX,17-01-2000,10.903,100,1090.3,B
ANZ.AX,18-01-2000,11.08,100,1108.0,S
ANZ.AX,28-01-2000,10.82,100,1082.0,B
ANZ.AX,31-01-2000,10.55,100,1055.0,S
ANZ.AX,01-02-2000,10.45,100,1045.0,B
ANZ.AX,03-02-2000,10.31,100,1031.0,S
ANZ.AX,04-02-2000,10.4,100,1040.0,B
ANZ.AX,10-02-2000,10.69,100,1069.0,S
ANZ.AX,16-02-2000,10.3,100,1030.0,B
ANZ.AX,22-02-2000,9.96,100,996.0,S
ANZ.AX,25-02-2000,10.129,100,1012.9,B
ANZ.AX,28-02-2000,9.89,100,989.0,S
ANZ.AX,29-02-2000,10.01,100,1001.0,B
ANZ.AX,02-03-2000,10.183,100,1018.3,S
ANZ.AX,03-03-2000,10.24,100,1024.0,B
ANZ.AX,06-03-2000,10.18,100,1018.0,S
ANZ.AX,08-03-2000,10.27,100,1027.0,B
ANZ.AX,17-03-2000,10.74,100,1074.0,S
ANZ.AX,22-03-2000,10.8,100,1080.0,B
ANZ.AX,28-03-2000,10.83,100,1083.0,S
ANZ.AX,03-04-2000,10.49,100,1049.0,B
ANZ.AX,07-04-2000,10.95,100,1095.0,S
ANZ.AX,12-04-2000,11.29,100,1129.0,B
ANZ.AX,17-04-2000,11.4,100,1140.0,S
ANZ.AX,19-04-2000,11.92,100,1192.0,B
ANZ.AX,20-04-2000,11.8,100,1180.0,S
ANZ.AX,26-04-2000,12.02,100,1202.0,B
ANZ.AX,27-04-2000,11.979,100,1197.9,S
ANZ.AX,04-05-2000,11.36,100,1136.0,B
ANZ.AX,10-05-2000,11.78,100,1178.0,S
ANZ.AX,16-05-2000,11.89,100,1189.0,B
ANZ.AX,19-05-2000,11.74,100,1174.0,S
ANZ.AX,23-05-2000,11.6,100,1160.0,B
ANZ.AX,01-06-2000,12.12,100,1212.0,S
ANZ.AX,02-06-2000,12.35,100,1235.0,B
ANZ.AX,05-06-2000,12.32,100,1232.0,S
ANZ.AX,07-06-2000,12.14,100,1214.0,B
ANZ.AX,08-06-2000,12.227,100,1222.7,S
ANZ.AX,13-06-2000,12.32,100,1232.0,B
ANZ.AX,15-06-2000,12.39,100,1239.0,S
ANZ.AX,21-06-2000,12.27,100,1227.0,B
ANZ.AX,26-06-2000,12.2,100,1220.0,S
ANZ.AX,27-06-2000,12.305,100,1230.5,B
ANZ.AX,03-07-2000,12.65,100,1265.0,S
ANZ.AX,07-07-2000,12.61,100,1261.0,B
ANZ.AX,12-07-2000,12.8,100,1280.0,S
ANZ.AX,19-07-2000,12.547,100,1254.7,B
ANZ.AX,26-07-2000,12.834,100,1283.4,S
ANZ.AX,28-07-2000,12.97,100,1297.0,B
ANZ.AX,31-07-2000,13.01,100,1301.0,S
ANZ.AX,07-08-2000,12.94,100,1294.0,B
ANZ.AX,09-08-2000,12.936,100,1293.6,S
ANZ.AX,18-08-2000,12.9,100,1290.0,B
ANZ.AX,25-08-2000,13.25,100,1325.0,S
ANZ.AX,05-09-2000,13.18,100,1318.0,B
ANZ.AX,08-09-2000,13.15,100,1315.0,S
ANZ.AX,13-09-2000,13.15,100,1315.0,B
ANZ.AX,19-09-2000,12.8,100,1280.0,S
ANZ.AX,20-09-2000,12.85,100,1285.0,B
ANZ.AX,21-09-2000,12.72,100,1272.0,S
ANZ.AX,25-09-2000,12.84,100,1284.0,B
ANZ.AX,29-09-2000,13.28,100,1328.0,S
ANZ.AX,03-10-2000,13.68,100,1368.0,B
ANZ.AX,04-10-2000,13.58,100,1358.0,S
ANZ.AX,10-10-2000,13.6,100,1360.0,B
ANZ.AX,13-10-2000,13.665,100,1366.5,S
ANZ.AX,18-10-2000,14.005,100,1400.5,B
ANZ.AX,27-10-2000,14.044,100,1404.4,S
ANZ.AX,31-10-2000,14.25,100,1425.0,B
ANZ.AX,01-11-2000,14.14,100,1414.0,S
ANZ.AX,02-11-2000,13.89,100,1389.0,B
ANZ.AX,13-11-2000,14.66,100,1466.0,S
ANZ.AX,17-11-2000,14.48,100,1448.0,B
ANZ.AX,21-11-2000,14.36,100,1436.0,S
ANZ.AX,22-11-2000,14.35,100,1435.0,B
ANZ.AX,23-11-2000,14.4,100,1440.0,S
ANZ.AX,24-11-2000,14.56,100,1456.0,B
ANZ.AX,30-11-2000,15.02,100,1502.0,S
ANZ.AX,05-12-2000,15.29,100,1529.0,B
ANZ.AX,06-12-2000,15.12,100,1512.0,S
ANZ.AX,12-12-2000,15.1,100,1510.0,B
ANZ.AX,13-12-2000,14.78,100,1478.0,S
ANZ.AX,18-12-2000,14.35,100,1435.0,B
ANZ.AX,28-12-2000,14.707,100,1470.7,S
ANZ.AX,04-01-2001,14.7,100,1470.0,B
ANZ.AX,08-01-2001,14.6,100,1460.0,S
ANZ.AX,12-01-2001,14.302,100,1430.2,B
ANZ.AX,30-01-2001,15.1,100,1510.0,S
ANZ.AX,12-02-2001,14.65,100,1465.0,B
ANZ.AX,19-02-2001,14.72,100,1472.0,S
ANZ.AX,21-02-2001,15.12,100,1512.0,B
ANZ.AX,26-02-2001,15.6,100,1560.0,S
ANZ.AX,05-03-2001,15.69,100,1569.0,B
ANZ.AX,06-03-2001,15.6,100,1560.0,S
ANZ.AX,14-03-2001,14.74,100,1474.0,B
ANZ.AX,22-03-2001,13.86,100,1386.0,S
ANZ.AX,28-03-2001,13.63,100,1363.0,B
ANZ.AX,30-03-2001,13.78,100,1378.0,S
ANZ.AX,02-04-2001,13.85,100,1385.0,B
ANZ.AX,04-04-2001,14.251,100,1425.1,S
ANZ.AX,05-04-2001,14.46,100,1446.0,B
