#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
ALVG.DE,10-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,11-JUN-2001,,End Of Day,,343.3,348.41,343.3,344.1,947695,,,Verified
ALVG.DE,12-JUN-2001,,End Of Day,,344.1,344.2,339.18,340.25,783175,,,Verified
ALVG.DE,13-JUN-2001,,End Of Day,,342,345.23,341.61,343.79,721665,,,Verified
ALVG.DE,14-JUN-2001,,End Of Day,,341.5,346.37,341.5,343,445408,,,Verified
ALVG.DE,15-JUN-2001,,End Of Day,,342,345,337.34,338,6173174,,,Verified
ALVG.DE,16-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,17-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,18-JUN-2001,,End Of Day,,338.51,339.28,334.53,335,549513,,,Verified
ALVG.DE,19-JUN-2001,,End Of Day,,334.53,336.21,331.13,333.9,672066,,,Verified
ALVG.DE,20-JUN-2001,,End Of Day,,332.9,332.91,328.75,330,798193,,,Verified
ALVG.DE,21-JUN-2001,,End Of Day,,332.99,335,322.5,335,1170083,,,Verified
ALVG.DE,22-JUN-2001,,End Of Day,,336,339.1,333.72,338.15,828773,,,Verified
ALVG.DE,23-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,24-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,25-JUN-2001,,End Of Day,,337,339.75,330.2,331,750685,,,Verified
ALVG.DE,26-JUN-2001,,End Of Day,,330.4,332.25,325.26,331.79,846409,,,Verified
ALVG.DE,27-JUN-2001,,End Of Day,,331.5,333.77,329.52,329.52,815454,,,Verified
ALVG.DE,28-JUN-2001,,End Of Day,,330.35,339.66,327.5,338.2,1157524,,,Verified
ALVG.DE,29-JUN-2001,,End Of Day,,340.5,347.54,338.5,344.75,1069111,,,Verified
ALVG.DE,30-JUN-2001,,End Of Day,No Trades,,,,,,,,Verified
ALVG.DE,01-JUL-2001,,End Of Day,No Trades,,,,,,,,Verified
